,0
265009,2
265011,2
265024,1
265028,2
265034,1
265035,1
265057,1
265075,0
265077,1
265089,0
265091,0
265099,2
265111,2
265131,1
265134,0
265135,2
265137,0
265159,1
265161,2
265175,0
265178,2
265185,0
265197,0
265210,2
265214,0
265219,0
265223,0
265229,0
265230,2
265243,1
265244,0
265253,1
265254,2
265255,2
265266,1
265270,0
265279,1
265281,0
265282,0
265283,0
265284,1
265289,0
265297,0
265302,0
265303,2
265306,0
265307,2
265313,2
265316,2
265338,0
265346,0
265350,0
265352,0
265362,1
265369,2
265380,0
265382,2
265396,1
265398,2
265399,2
265403,1
265426,0
265449,0
265459,0
265460,0
265462,1
265465,0
265473,1
265488,2
265489,2
265492,0
265495,0
265502,0
265520,0
265534,0
265538,0
265547,0
265548,1
265552,2
265560,0
265564,2
265572,0
265585,2
265586,1
265589,0
265598,2
265599,2
265607,0
265621,2
265622,1
265628,0
265631,2
265634,2
265638,0
265643,2
265648,2
265654,0
265658,1
265675,1
265679,0
265682,2
265696,2
265699,2
265706,2
265713,2
265719,2
265721,1
265726,2
265728,0
265743,1
265752,2
265755,1
265760,0
265761,2
265762,1
265763,0
265767,1
265776,0
265778,1
265785,0
265788,1
265792,0
265794,0
265800,0
265802,0
265808,2
265813,1
265815,1
265835,0
265841,2
265843,0
265850,0
265851,1
265856,0
265875,0
265877,0
265880,0
265884,1
265885,0
265887,2
265894,0
265903,1
265905,0
265906,1
265912,1
265947,0
265948,2
265950,2
265952,2
265954,1
265956,2
265971,0
265976,2
265989,0
265996,2
266000,2
266038,0
266048,0
266063,1
266072,0
266074,0
266075,0
266108,2
266112,1
266114,0
266117,0
266124,1
266131,0
266134,1
266137,0
266139,2
266140,0
266157,1
266158,0
266166,1
266167,0
266174,0
266176,0
266186,1
266198,0
266201,0
266221,1
266243,1
266276,0
266280,0
266283,1
266297,2
266301,0
266321,2
266324,0
266329,0
266337,1
266339,0
266342,2
266346,1
266347,0
266356,2
266369,2
266384,0
266385,0
266388,0
266395,2
266409,0
266431,0
266432,0
266434,0
266439,2
266473,0
266476,0
266487,2
266496,1
266498,0
266504,1
266510,2
266519,1
266521,1
266529,1
266568,1
266576,1
266583,0
266586,0
266593,0
266604,0
266606,0
266619,0
266632,1
266633,0
266648,1
266656,1
266665,2
266688,0
266698,0
266710,0
266713,0
266718,2
266720,2
266736,0
266742,2
266753,0
266754,1
266758,0
266769,2
266776,1
266778,0
266780,1
266786,1
266792,1
266793,0
266824,0
266828,0
266835,0
266839,2
266840,1
266841,1
266858,0
266860,0
266862,0
266864,1
266865,1
266872,1
266876,2
266895,1
266905,1
266915,1
266933,1
266936,1
266940,0
266942,1
266943,2
266949,2
266951,0
266952,2
266957,0
266971,0
266975,0
266981,2
266985,2
266987,0
266991,0
266995,1
267018,1
267019,0
267023,0
267036,0
267042,2
267051,0
267064,1
267082,0
267087,2
267094,0
267095,2
267098,2
267108,1
267118,1
267121,1
267127,0
267132,2
267134,0
267137,2
267139,1
267140,2
267145,0
267152,0
267156,0
267161,1
267201,0
267206,0
267212,0
267220,1
267223,2
267227,0
267244,2
267245,2
267262,0
267275,0
267279,1
267297,1
267306,2
267312,0
267323,1
267327,1
267330,0
267351,0
267352,1
267359,2
267379,0
267401,1
267406,0
267408,0
267413,1
267420,2
267447,1
267451,0
267459,0
267460,2
267480,0
267484,1
267497,0
267506,0
267509,1
267520,1
267523,0
267524,2
267540,2
267541,1
267555,0
267557,0
267565,0
267569,0
267570,1
267572,0
267575,1
267576,0
267577,0
267583,1
267585,1
267587,0
267592,0
267608,0
267616,0
267618,0
267623,1
267624,1
267633,0
267648,1
267649,1
267656,2
267664,0
267665,1
267669,2
267680,0
267681,0
267689,1
267701,1
267703,1
267709,0
267720,0
267726,1
267731,0
267751,2
267761,1
267769,0
267776,0
267790,1
267792,1
267797,0
267801,2
267803,1
267804,1
267813,1
267816,0
267823,1
267826,0
267833,0
267834,0
267837,0
267845,0
267858,1
267863,1
267869,0
267873,2
267889,2
267893,2
267897,1
267906,0
267911,2
267920,1
267931,2
267932,0
267943,0
267947,0
267958,1
267959,0
267962,0
267982,1
267986,1
267987,0
267989,0
267996,0
267997,1
267999,2
268000,0
268003,1
268004,0
268005,1
268019,0
268021,0
268028,2
268029,1
268038,0
268040,1
268065,0
268078,1
268084,0
268087,2
268102,1
268104,1
268109,2
268118,0
268120,2
268131,2
268133,0
268158,0
268166,1
268169,0
268174,0
268182,1
268186,0
268195,0
268213,2
268222,2
268238,2
268239,2
268253,1
268262,0
268267,0
268270,2
268278,2
268279,0
268288,0
268291,0
268294,0
268322,0
268325,1
268332,1
268333,2
268335,0
268338,0
268346,1
268362,1
268378,0
268381,0
268383,0
268385,1
268406,1
268408,1
268409,1
268420,0
268421,1
268432,1
268433,0
268434,1
268464,0
268465,1
268471,1
268473,0
268482,2
268491,0
268492,2
268508,0
268512,0
268516,0
268519,0
268524,0
268529,0
268530,2
268542,0
268546,0
268561,2
268562,0
268563,2
268592,0
268600,2
268610,2
268614,1
268617,2
268622,0
268630,2
268635,1
268638,0
268647,0
268650,0
268671,0
268673,1
268674,0
268681,0
268684,2
268715,0
268717,0
268721,0
268723,2
268731,0
268733,1
268740,1
268741,2
268754,0
268764,2
268776,0
268777,2
268783,1
268809,1
268812,0
268838,2
268839,1
268843,1
268846,1
268850,0
268860,2
268871,2
268875,2
268882,0
268885,0
268890,2
268895,0
268896,0
268915,0
268924,2
268929,0
268935,0
268937,0
268944,2
268960,0
268963,2
268973,0
268977,0
268988,2
268991,2
269007,1
269015,1
269021,0
269045,0
269047,1
269053,0
269056,0
269067,0
269068,1
269074,1
269080,2
269086,0
269090,1
269091,2
269106,2
269118,2
269124,0
269128,0
269137,0
269138,1
269144,1
269147,1
269148,0
269154,0
269174,1
269178,0
269179,0
269182,1
269192,1
269200,0
269225,1
269229,1
269234,0
269242,2
269244,2
269246,0
269253,0
269267,2
269271,2
269275,2
269287,1
269296,0
269307,2
269331,1
269337,0
269343,0
269346,0
269348,0
269362,0
269363,0
269376,2
269378,2
269398,1
269402,0
269404,0
269434,2
269450,2
269451,2
269469,2
269472,2
269474,1
269476,1
269486,0
269487,0
269501,0
269504,0
269517,0
269534,1
269536,2
269550,1
269557,0
269579,2
269583,0
269605,1
269609,1
269623,0
269624,1
269636,1
269637,2
269664,2
269680,2
269684,2
269701,0
269706,1
269711,1
269712,0
269714,2
269719,1
269741,2
269743,0
269744,0
269745,0
269754,1
269771,0
269774,2
269780,2
269794,0
269801,2
269809,2
269812,2
269816,0
269836,0
269847,2
269850,2
269854,0
269912,2
269917,1
269932,1
269937,1
269943,2
269946,1
269948,1
269969,1
269971,0
269982,2
269989,0
269993,0
269994,2
269995,1
269999,1
270000,0
270017,0
270028,2
270030,0
270031,0
270032,0
270034,0
270036,0
270038,0
270054,1
270061,1
270064,0
270069,2
270071,1
270077,2
270079,1
270085,1
270088,1
270090,2
270094,2
270118,1
270124,0
270130,0
270134,2
270137,1
270140,0
270148,1
270153,0
270162,1
270172,0
270189,1
270191,1
270192,1
270194,2
270196,2
270202,0
270210,2
270212,0
270224,0
270228,0
270235,2
270241,1
270245,1
270250,0
270254,0
270255,2
270279,0
270285,1
270289,2
270292,1
270293,2
270324,1
270326,0
270332,1
270334,0
270336,2
270339,1
270342,1
270344,2
270352,1
270361,1
270363,0
270368,0
270369,1
270372,0
270378,2
270381,1
270382,0
270399,1
270410,0
270413,2
270421,2
270423,0
270424,1
270448,1
270453,2
270456,2
270466,1
270467,0
270476,0
270481,1
270493,0
270494,0
270508,1
270534,2
270537,0
270542,0
270543,1
270551,2
270559,0
270573,1
270574,1
270577,1
270585,0
270601,0
270605,1
270607,0
270610,0
270617,2
270618,1
270623,0
270624,0
270633,0
270634,0
270636,2
270645,2
270654,1
270659,0
270664,0
270665,2
270677,0
270681,2
270682,1
270689,2
270690,0
270698,1
270702,2
270721,2
270737,0
270739,2
270763,0
270768,1
270769,2
270771,1
270787,2
270793,1
270798,1
270799,0
270804,1
270805,2
270808,0
270809,1
270810,2
270816,1
270820,2
270823,1
270826,2
270829,2
270831,0
270834,1
270847,0
270849,1
270860,1
270861,1
270864,2
270869,1
270878,0
270879,0
270883,2
270891,2
270902,0
270904,0
270905,2
270923,2
270928,1
270937,1
270939,2
270940,1
270954,0
270965,0
270968,1
270969,1
270975,0
270979,2
270980,1
270982,0
270991,0
271000,0
271001,0
271012,2
271020,0
271022,2
271023,1
271024,0
271025,0
271029,1
271036,0
271040,2
271066,1
271068,2
271069,0
271074,2
271077,0
271095,1
271100,1
271103,0
271116,1
271117,2
271129,0
271130,0
271132,0
271134,1
271136,2
271138,2
271146,0
271163,0
271182,0
271186,0
271188,0
271192,0
271197,0
271199,0
271205,2
271209,2
271220,2
271233,2
271236,0
271239,0
271240,1
271241,0
271260,0
271264,1
271275,0
271281,1
271303,0
271304,0
271310,1
271311,1
271313,0
271318,0
271323,0
271334,1
271343,0
271348,2
271349,1
271352,0
271353,0
271356,1
271357,2
271362,2
271367,1
271379,1
271382,0
271393,2
271394,0
271398,0
271399,1
271402,0
271406,0
271420,1
271432,0
271440,1
271449,0
271454,1
271458,1
271465,0
271471,2
271472,1
271480,1
271481,0
271486,2
271491,0
271492,2
271497,2
271499,0
271501,1
271504,1
271510,0
271512,0
271529,1
271548,2
271549,1
271567,0
271569,2
271572,2
271584,0
271586,0
271587,0
271589,0
271591,0
271596,1
271600,1
271605,0
271617,2
271620,2
271641,0
271644,0
271652,0
271653,2
271678,2
271690,1
271704,1
271709,2
271710,1
271711,0
271723,0
271727,0
271729,0
271743,0
271744,0
271746,0
271747,0
271750,1
271751,0
271754,1
271755,1
271759,1
271767,0
271769,0
271772,1
271794,1
271803,0
271817,2
271824,0
271838,1
271853,0
271856,1
271863,0
271869,0
271870,0
271882,2
271886,0
271894,0
271900,1
271902,1
271906,2
271913,0
271914,0
271917,1
271920,2
271936,1
271942,2
271949,0
271950,1
271951,0
271968,0
271982,0
271986,0
271988,2
271992,2
271998,0
272003,2
272004,0
272013,2
272015,2
272017,0
272018,2
272021,0
272028,2
272051,1
272055,2
272061,1
272065,1
272089,0
272090,0
272092,0
272097,0
272099,2
272109,0
272110,2
272118,0
272130,0
272144,2
272152,2
272154,0
272156,2
272165,0
272166,1
272169,2
272173,2
272181,1
272184,1
272187,0
272190,0
272197,0
272204,0
272208,1
272210,0
272213,2
272214,2
272227,0
272228,2
272231,0
272234,1
272237,0
272239,1
272240,0
272259,0
272260,0
272287,0
272295,1
272310,0
272311,0
272316,2
272323,0
272329,0
272334,0
272342,0
272343,2
272351,0
272355,1
272362,2
272371,0
272379,1
272394,1
272399,2
272405,0
272410,0
272419,2
272423,1
272431,0
272435,0
272458,1
272459,2
272460,0
272462,1
272463,0
272477,1
272486,0
272487,0
272499,2
272513,1
272522,0
272525,2
272528,2
272536,2
272540,1
272541,1
272543,2
272549,1
272556,1
272578,1
272582,2
272597,0
272600,0
272610,1
272620,1
272630,1
272648,0
272652,2
272659,0
272662,0
272663,2
272664,0
272668,0
272671,2
272692,2
272699,1
272707,1
272716,1
272721,1
272727,0
272747,1
272749,1
272754,1
272761,1
272765,0
272775,2
272777,0
272778,0
272781,0
272785,1
272815,0
272823,0
272832,1
272854,1
272856,0
272857,1
272861,2
272870,1
272877,0
272886,0
272887,0
272897,0
272901,2
272903,0
272928,2
272932,2
272934,2
272936,2
272939,0
272940,1
272947,0
272953,1
272960,1
272963,1
272964,1
272982,2
272989,0
272999,1
273010,2
273018,0
273019,1
273024,0
273026,0
273032,0
273037,0
273040,0
273055,2
273056,0
273068,0
273080,0
273083,1
273084,0
273091,0
273094,0
273099,0
273104,1
273106,0
273108,1
273113,1
273124,2
273136,2
273138,1
273139,0
273147,1
273150,0
273155,1
273156,1
273193,2
273202,0
273218,1
273225,0
273234,1
273239,2
273255,0
273264,1
273269,0
273282,0
273283,0
273301,1
273308,2
273316,1
273327,1
273336,0
273357,2
273358,0
273364,1
273388,2
273389,1
273423,1
273427,1
273429,0
273441,1
273445,0
273449,0
273455,0
273459,1
273473,2
273476,0
273484,0
273492,2
273499,0
273500,1
273503,2
273510,0
273513,1
273514,0
273529,1
273530,0
273531,1
273532,2
273542,0
273545,0
273549,0
273552,2
273567,0
273569,0
273578,1
273579,1
273609,1
273615,0
273620,0
273627,1
273638,1
273650,1
273651,1
273655,1
273657,2
273662,0
273674,0
273676,0
273685,2
273692,2
273703,0
273710,0
273718,1
273722,0
273727,0
273730,0
273745,2
273750,1
273751,2
273761,1
273772,1
273773,0
273774,0
273775,0
273777,2
273786,1
273789,2
273796,2
273805,0
273817,1
273819,0
273821,1
273831,1
273833,0
273837,0
273842,0
273848,1
273857,1
273863,1
273876,1
273880,1
273906,0
273913,1
273916,2
273927,0
273933,0
273944,1
273954,0
273956,1
273957,0
273962,0
273966,2
273977,1
273981,0
273982,1
273983,0
274017,2
274020,2
274021,0
274022,1
274039,1
274046,1
274048,2
274050,1
274058,0
274070,0
274082,2
274088,0
274094,0
274096,2
274102,0
274107,2
274117,0
274122,0
274125,1
274128,1
274130,0
274132,0
274136,1
274155,0
274159,0
274169,2
274177,2
274184,2
274205,0
274206,2
274213,0
274223,1
274235,1
274240,1
274246,2
274256,2
274258,0
274269,1
274275,0
274295,2
274298,0
274300,2
274305,0
274314,0
274320,1
274337,1
274345,0
274350,0
274358,2
274374,2
274381,1
274392,0
274393,1
274402,1
274405,1
274408,2
274411,1
274416,1
274435,0
274438,0
274441,0
274453,1
274460,1
274472,0
274482,0
274505,2
274512,0
274516,0
274526,1
274529,1
274532,1
274540,1
274544,2
274554,1
274562,1
274585,0
274592,0
274593,0
274597,2
274602,0
274617,0
274633,0
274635,1
274637,2
274641,1
274656,2
274663,0
274664,1
274665,0
274676,0
274680,1
274681,0
274685,0
274689,0
274696,1
274702,0
274707,1
274726,1
274733,1
274734,1
274746,0
274749,1
274751,0
274756,2
274765,0
274770,2
274779,2
274788,1
274789,0
274798,1
274800,0
274802,0
274806,0
274815,1
274818,2
274843,1
274844,0
274848,1
274852,0
274854,2
274858,0
274866,1
274870,0
274871,1
274880,2
274886,2
274898,0
274911,2
274921,2
274927,0
274928,0
274930,0
274932,0
274933,0
274934,0
274957,0
274960,0
274962,2
274963,1
274968,0
274970,2
274980,2
274985,0
274995,1
275000,2
275002,1
275025,0
275029,2
275030,0
275031,0
275038,0
275047,2
275055,2
275069,2
275102,1
275121,0
275131,1
275144,0
275151,1
275155,0
275179,1
275183,1
275185,0
275191,0
275202,2
275228,0
275251,1
275254,0
275258,1
275264,2
275267,0
275269,1
275275,0
275277,1
275281,0
275293,0
275295,2
275297,0
275299,1
275313,2
275318,1
275320,1
275322,2
275327,2
275329,1
275346,0
275349,1
275351,1
275352,0
275362,0
275363,1
275372,2
275375,2
275379,0
275382,1
275383,2
275398,0
275406,0
275410,0
275414,1
275422,2
275425,1
275428,0
275432,1
275442,0
275443,1
275449,1
275451,0
275452,1
275455,0
275456,0
275460,1
275478,0
275489,1
275494,1
275499,2
275502,2
275504,1
275505,0
275508,2
275515,1
275525,1
275527,1
275534,0
275535,1
275544,0
275547,0
275551,0
275565,0
275566,0
275569,0
275572,0
275585,0
275599,1
275600,0
275606,1
275611,0
275614,0
275621,1
275629,2
275637,1
275638,0
275642,1
275684,2
275692,0
275707,2
275712,0
275718,0
275730,0
275731,0
275741,1
275742,0
275757,1
275765,0
275772,1
275773,0
275813,0
275815,2
275827,0
275856,2
275858,0
275861,2
275875,2
275883,0
275884,0
275904,2
275906,0
275913,1
275915,0
275923,1
275928,0
275930,2
275932,1
275933,1
275939,0
275941,1
275942,2
275943,1
275953,2
275954,2
275963,2
275965,0
275967,0
275968,1
275969,0
275974,2
275977,1
275980,1
275981,0
275988,2
275991,1
275999,0
276013,0
276019,0
276023,1
276034,0
276035,0
276037,0
276065,0
276073,2
276087,2
276097,0
276102,2
276103,0
276104,1
276106,2
276113,1
276117,1
276121,0
276122,1
276125,0
276168,0
276188,2
276192,2
276194,2
276196,0
276204,0
276226,0
276228,0
276237,2
276244,0
276254,1
276258,1
276267,1
276268,1
276270,1
276278,0
276283,2
276291,0
276296,2
276299,0
276303,1
276304,1
276305,0
276314,0
276320,2
276322,1
276338,0
276355,1
276361,0
276376,2
276379,0
276389,1
276391,1
276395,1
276400,1
276401,1
276429,1
276430,2
276445,2
276456,0
276461,0
276474,0
276482,0
276486,0
276529,0
276546,1
276549,0
276553,1
276572,0
276577,2
276594,0
276596,0
276621,2
276622,1
276628,0
276641,0
276644,0
276652,0
276653,2
276656,2
276658,1
276668,1
276685,1
276688,2
276692,0
276706,0
276717,0
276720,1
276725,0
276726,0
276734,0
276742,1
276746,0
276750,0
276770,2
276780,0
276781,2
276784,1
276790,1
276801,0
276815,0
276825,1
276839,2
276845,0
276847,0
276861,1
276876,1
276895,1
276900,0
276903,0
276907,1
276913,1
276914,0
276916,2
276924,0
276928,1
276931,1
276932,2
276937,0
276942,0
276953,2
276957,0
276960,1
276978,0
276985,0
276986,1
276988,0
276996,0
277000,1
277010,0
277013,0
277016,0
277018,0
277020,2
277021,1
277023,1
277027,1
277029,0
277036,2
277044,0
277049,2
277051,0
277052,0
277061,2
277062,0
277068,1
277071,0
277073,1
277089,0
277093,0
277097,1
277102,2
277105,1
277110,1
277117,0
277119,2
277121,2
277126,1
277133,0
277138,0
277141,0
277170,1
277182,2
277185,2
277186,0
277198,1
277205,1
277211,0
277215,2
277216,0
277231,0
277235,1
277250,0
277255,0
277289,0
277297,0
277298,0
277302,2
277303,1
277309,1
277316,0
277323,1
277330,2
277346,1
277356,2
277383,1
277385,1
277386,1
277395,0
277396,0
277397,2
277416,0
277424,0
277425,2
277440,1
277441,0
277453,1
277455,1
277491,0
277492,0
277506,0
277508,2
277509,0
277516,2
277517,1
277523,0
277529,0
277533,1
277534,0
277538,2
277540,2
277549,0
277561,2
277563,1
277564,0
277582,0
277587,2
277600,0
277604,0
277605,1
277607,0
277616,2
277622,0
277625,0
277628,1
277631,2
277636,1
277639,1
277655,1
277662,0
277663,0
277667,0
277672,1
277677,1
277678,1
277690,0
277692,1
277709,0
277713,1
277729,0
277735,0
277736,0
277745,2
277748,0
277750,1
277751,0
277766,1
277774,0
277777,0
277782,2
277788,2
277794,0
277801,2
277804,0
277807,1
277811,1
277817,0
277818,0
277824,0
277840,1
277861,1
277864,1
277868,0
277872,1
277885,2
277886,0
277887,0
277889,2
277891,2
277893,0
277898,2
277902,1
277918,0
277921,2
277926,2
277934,1
277938,0
277949,2
277951,2
277958,0
277986,0
277989,2
277996,2
278001,2
278003,0
278008,1
278020,0
278022,2
278029,2
278032,0
278033,2
278038,1
278041,2
278058,2
278059,0
278069,0
278073,2
278075,0
278077,0
278083,0
278084,0
278085,1
278089,1
278093,2
278101,0
278106,0
278115,0
278125,1
278132,0
278133,2
278135,2
278139,1
278152,2
278156,1
278159,2
278165,1
278176,1
278178,2
278208,0
278209,0
278210,1
278225,0
278231,1
278240,0
278244,0
278282,2
278283,0
278288,1
278291,2
278294,1
278298,1
278310,0
278312,2
278322,0
278324,0
278344,0
278348,1
278349,0
278351,2
278359,1
278362,2
278367,0
278370,0
278373,1
278379,2
278386,0
278388,0
278408,2
278411,1
278416,2
278431,0
278470,1
278485,0
278492,2
278494,2
278507,2
278512,1
278520,2
278542,0
278552,1
278554,1
278555,1
278556,0
278564,2
278582,2
278597,0
278600,0
278601,2
278615,1
278622,1
278630,1
278647,0
278648,0
278665,0
278672,0
278675,2
278681,2
278688,0
278704,2
278706,1
278727,1
278734,2
278735,0
278742,0
278746,0
278752,1
278759,2
278760,0
278761,0
278771,2
278776,0
278783,0
278788,1
278794,1
278803,0
278826,0
278834,0
278841,1
278853,1
278858,2
278865,1
278867,1
278869,0
278872,1
278889,0
278892,1
278902,0
278904,2
278906,2
278907,2
278908,0
278912,0
278913,1
278919,0
278922,1
278925,0
278928,0
278935,0
278952,1
278963,1
278968,2
278977,1
278987,2
278995,0
279000,2
279001,2
279013,2
279016,2
279023,1
279059,2
279060,2
279070,1
279075,1
279078,0
279079,0
279085,0
279088,0
279093,1
279104,1
279117,0
279128,0
279143,0
279149,1
279158,1
279166,0
279169,1
279172,0
279177,2
279182,1
279185,0
279186,1
279191,1
279193,1
279201,0
279204,2
279205,2
279222,0
279229,0
279231,1
279237,0
279238,0
279248,2
279250,1
279252,0
279254,0
279266,1
279274,0
279299,2
279301,0
279306,0
279320,1
279321,1
279322,2
279323,1
279332,2
279333,0
279338,2
279339,2
279343,0
279345,0
279346,2
279348,2
279359,2
279364,2
279374,1
279375,2
279392,1
279395,0
279396,0
279397,2
279400,1
279402,2
279406,0
279407,0
279413,2
279415,1
279430,0
279434,1
279445,1
279446,2
279479,1
279495,0
279500,0
279505,0
279510,0
279534,2
279535,0
279543,0
279546,0
279551,1
279575,0
279582,0
279586,0
279602,0
279609,0
279611,1
279631,0
279635,0
279639,1
279647,1
279649,1
279666,0
279675,0
279680,0
279686,2
279689,0
279704,0
279724,1
279730,1
279731,1
279733,1
279736,2
279752,1
279758,2
279786,2
279787,1
279791,0
279796,1
279800,0
279803,0
279818,0
279830,0
279834,2
279848,0
279853,2
279854,2
279855,1
279862,0
279867,0
279871,1
279873,1
279879,2
279881,1
279884,2
279899,1
279903,1
279906,0
279908,1
279913,1
279920,0
279950,0
279951,0
279952,1
279953,1
279969,1
279978,1
279984,0
279985,1
279993,0
279996,0
280002,0
280021,0
280026,0
280027,0
280031,0
280033,1
280036,0
280042,0
280049,0
280050,1
280056,0
280070,1
280083,0
280089,1
280095,0
280097,0
280100,0
280113,0
280114,0
280119,2
280121,0
280133,1
280149,1
280156,2
280172,0
280173,0
280176,0
280180,1
280185,0
280186,0
280196,1
280204,0
280236,0
280240,0
280243,0
280257,0
280268,1
280278,0
280279,0
280280,2
280281,1
280293,1
280299,0
280309,0
280311,0
280316,1
280325,1
280337,2
280338,2
280352,1
280363,2
280375,0
280382,1
280390,0
280401,2
280404,0
280409,1
280418,0
280423,0
280429,1
280430,1
280457,1
280459,0
280467,0
280471,0
280475,0
280482,0
280488,1
280492,0
280503,1
280504,0
280509,0
280514,2
280533,0
280570,0
280571,1
280573,2
280578,1
280593,0
280600,0
280605,1
280609,0
280612,2
280615,1
280618,1
280622,2
280634,0
280637,1
280640,0
280654,0
280666,1
280675,0
280681,0
280696,1
280729,1
280748,2
280750,1
280756,1
280776,1
280777,0
280784,1
280789,0
280805,2
280806,0
280813,0
280818,0
280819,1
280825,1
280826,0
280838,0
280844,1
280848,0
280850,0
280860,1
280863,2
280873,0
280887,1
280894,2
280896,1
280911,1
280914,1
280939,2
280941,0
280942,0
280946,2
280957,0
280969,1
281006,1
281011,0
281017,0
281032,0
281047,1
281048,2
281069,2
281070,0
281072,0
281090,0
281091,0
281097,1
281100,0
281101,2
281109,1
281113,0
281118,0
281124,0
281129,0
281131,0
281132,2
281134,1
281159,1
281174,2
281183,2
281185,0
281196,0
281200,2
281219,2
281224,1
281228,0
281229,2
281232,0
281250,0
281252,2
281259,2
281275,2
281294,1
281301,1
281303,0
281314,2
281317,1
281322,2
281328,0
281330,0
281333,1
281343,0
281347,2
281350,0
281355,0
281358,0
281364,0
281371,1
281372,1
281376,1
281377,0
281400,1
281417,1
281418,1
281421,1
281431,2
281433,0
281442,0
281444,0
281449,2
281450,1
281454,2
281460,0
281462,0
281467,0
281472,0
281474,2
281478,0
281483,2
281485,0
281487,2
281491,1
281500,2
281503,1
281516,1
281526,2
281527,0
281536,2
281541,2
281543,0
281545,2
281554,0
281556,0
281569,0
281577,0
281578,0
281579,0
281593,1
281594,2
281596,1
281599,0
281606,0
281607,1
281610,0
281644,2
281649,0
281673,0
281680,2
281700,0
281705,0
281711,2
281720,0
281726,1
281732,1
281738,2
281742,1
281744,0
281754,2
281761,0
281762,0
281773,1
281804,2
281805,0
281812,1
281815,0
281823,0
281828,2
281834,0
281836,1
281839,0
281840,2
281843,0
281844,2
281860,0
281863,0
281868,0
281877,0
281882,2
281886,2
281899,0
281905,1
281907,0
281914,1
281915,1
281924,1
281926,0
281930,0
281950,1
281951,1
281954,0
281961,2
281964,1
281970,0
281986,0
281995,1
281997,1
282000,0
282007,1
282008,0
282014,0
282017,0
282018,1
282020,0
282029,0
282032,2
282033,2
282038,2
282041,1
282056,0
282061,2
282062,0
282086,1
282088,2
282101,0
282110,1
282112,0
282132,2
282133,2
282134,2
282153,0
282174,2
282179,1
282191,1
282194,2
282199,0
282200,0
282203,0
282214,1
282219,0
282249,2
282252,0
282257,1
282259,2
282261,2
282276,0
282278,2
282282,2
282285,0
282296,1
282298,0
282303,0
282305,0
282307,2
282319,0
282324,1
282332,0
282336,0
282346,0
282362,2
282372,1
282374,2
282378,2
282379,1
282387,2
282394,2
282402,1
282408,0
282422,1
282431,1
282432,0
282433,0
282436,1
282441,0
282468,0
282477,2
282478,2
282486,1
282496,2
282499,0
282513,2
282515,2
282524,2
282528,1
282535,1
282542,0
282553,2
282555,0
282559,1
282567,1
282582,0
282588,1
282593,0
282599,0
282601,2
282607,0
282617,0
282618,0
282621,0
282626,1
282631,1
282642,0
282643,2
282646,0
282652,0
282660,0
282671,1
282679,0
282685,0
282686,0
282697,1
282699,0
282707,0
282726,1
282728,1
282729,0
282736,1
282745,1
282746,2
282747,2
282749,0
282761,0
282772,2
282779,1
282781,0
282787,1
282793,1
282795,2
282797,1
282799,2
282801,1
282811,2
282820,2
282823,2
282824,0
282827,0
282833,0
282835,2
282867,1
282875,1
282877,0
282899,1
282917,0
282918,1
282934,0
282948,2
282952,0
282955,0
282956,0
282968,0
282972,0
282983,0
282989,0
282994,1
282998,2
283000,2
283002,0
283007,1
283008,2
283027,0
283038,2
283043,0
283044,0
283047,1
283049,2
283054,1
283056,0
283077,0
283095,2
283106,0
283110,1
283121,2
283129,0
283134,1
283154,2
283161,0
283165,0
283170,2
283178,0
283183,1
283184,0
283193,0
283212,2
283213,1
283220,0
283222,0
283223,1
283226,1
283231,1
283241,0
283251,0
283255,1
283259,1
283261,1
283289,2
283303,0
283313,0
283318,2
283320,2
283343,2
283351,0
283352,0
283354,1
283355,0
283363,2
283377,1
283389,1
283390,1
283392,1
283403,2
283404,1
283408,1
283417,0
283424,1
283425,2
283428,0
283430,0
283461,2
283462,2
283466,0
283479,0
283484,2
283489,2
283494,1
283502,1
283509,0
283514,0
283518,0
283521,0
283524,2
283537,0
283548,1
283563,0
283572,0
283575,2
283595,0
283609,2
283612,1
283613,2
283614,1
283617,0
283619,1
283623,0
283629,0
283631,2
283637,0
283652,1
283656,1
283658,0
283669,0
283670,2
283676,1
283686,0
283701,1
283707,0
283710,1
283731,1
283750,0
283757,1
283766,1
283794,1
283804,1
283807,0
283809,1
283812,1
283813,2
283815,0
283821,0
283828,0
283851,0
283862,0
283872,2
283888,0
283890,0
283894,1
283900,0
283905,0
283933,1
283940,2
283948,1
283953,1
283954,1
283964,2
283965,1
283980,1
283985,1
283986,0
284004,0
284005,0
284017,0
284023,1
284041,2
284053,0
284056,0
284059,2
284061,1
284069,0
284077,1
284091,0
284095,2
284100,0
284101,0
284102,1
284104,2
284110,2
284111,1
284112,2
284113,0
284117,0
284139,0
284146,0
284159,1
284181,0
284188,1
284192,1
284195,2
284197,0
284198,1
284208,2
284212,0
284227,2
284231,0
284236,2
284241,1
284244,2
284256,2
284258,2
284284,1
284305,1
284306,1
284318,2
284319,2
284322,0
284325,0
284331,2
284335,2
284340,1
284342,0
284345,1
284350,0
284354,1
284357,1
284361,1
284367,1
284375,0
284382,0
284390,0
284393,1
284394,0
284396,0
284401,1
284402,2
284417,1
284423,2
284428,1
284435,1
284454,2
284458,0
284467,0
284476,0
284482,0
284493,1
284526,0
284528,0
284529,2
284542,0
284548,2
284566,0
284570,1
284574,0
